gsn,drug_concept_id,drug_source_concept_id
017998,40224770,40224770
018025,1396729,1396730
018124,938061,938061
018216,35201862,35201862
018362,1145791,1145791
018478,42903849,42903849
018568,37353294,37353294
019192,1397141,1301566
019225,741947,741948
019401,1125395,1125395
019459,1145989,1145989
019838,1735157,1735158
019840,1735080,1735081
019874,19021637,19021637
020175,1195498,1195498
020204,37354276,37354276
020240,37354520,37354520
021183,19058106,19058106
021187,46275444,46275444
021406,942385,942385
021852,929889,929889
021940,19104677,19104677
022103,1502861,1502861
022637,40233955,40233955
023377,35605996,35605996
023525,42873668,42873668
024138,1537684,1537684
024166,46287464,46287464
024333,40165331,40165331
024823,19023636,19023636
025482,40163981,40163981
025600,19043981,19043981
026170,742304,742304
027653,35602750,35602750
027684,40162593,40162593
028062,1387632,1387632
028142,19103288,19103288
028280,42799615,42799615
033833,43011917,43011917
034057,19023570,19023570
035594,42707549,42707549
037039,42799986,42799986
038940,19133587,19133587
039374,19115250,19115250
040125,19129297,19129297
040522,19021632,19021632
040984,43527156,43527156
041834,19065117,19065117
041843,40167259,40167259
042958,40227849,40227849
043048,35602779,35602779
043050,19023037,19023037
043347,19065657,19065657
043847,1395598,1395598
044071,1396273,1396273
044093,46234041,46234041
044992,40240363,40240363
045132,1736890,1736890
045255,938300,938300
045818,19104714,19104714
046105,40237428,40237428
046941,40173612,40173612
046987,19107121,19107121
047323,733529,733529
048070,35200016,35200016
048559,19077950,19077950
048822,933953,933953
048963,40226099,40226099
048976,40231932,40231932
048983,40172191,40172191
049010,42799562,42799562
049453,19059357,19059357
049795,1103375,1103375
049800,19010345,19010345
050412,40232533,40232533
050496,40221864,40221864
050808,1361418,1361418
051142,19016422,19016422
051259,19066495,19066495
051569,40165868,40165868
052747,19102221,19102221
053835,19124327,19124327
054686,19076900,19076900
057954,797440,797440
058160,42800594,42800594
058224,19077518,19077518
058517,19128336,19128336
058569,40225900,40225900
058724,44785081,44785081
059201,40241038,40241038
060222,40226014,40226014
060380,935549,935549
060472,923721,923721
060609,40226639,40226639
060981,40236690,40236690
061040,40238726,40238726
061670,42628984,42628984
061948,1511437,1511437
062450,40240616,40240616
062770,911398,911398
063073,35603183,35603183
063076,19006588,19006588
063096,19127435,19127435
063097,19127422,19127422
063440,40162161,40162161
063511,1314581,1314581
063579,1159072,1159072
063655,19129424,19129424
063700,19129540,19129540
063857,43011819,43011819
064251,1309395,1309395
064372,40232001,40232001
064532,1756839,1756839
064587,1593971,1593971
064637,19130460,19130460
065149,974858,974858
065428,1501544,1501544
065527,43014014,43014014
065544,40166395,40166395
065628,1396678,1396678
066152,46276074,46276074
066657,40227898,40227898
066890,40234233,40234233
066894,740261,740261
066901,42901999,42901999
067075,40231104,40231104
067686,40221155,40221155
067944,40240449,40240449
068402,42708320,42708320
068779,42708916,42708916
069261,42800661,42800661
069371,40243202,40243202
069409,42874177,42874177
069699,46275400,46275400
069899,42874036,42874036
069964,19115193,19115193
070395,43013125,43013125
070522,43013905,43013905
070764,43525970,43525970
070935,43527029,43527029
071071,717166,717166
071077,43532912,43532912
071321,40220766,40220766
072154,19129681,19129681
072168,44816167,44816167
072265,44814587,44814587
072718,45775747,45775747
073169,45892404,45892404
073351,40226551,40226551
073483,45892055,45892055
073512,779574,779574
074533,46287573,46287573
075213,19057397,19057397
075502,40173517,40173517
075912,40221350,40221350
076065,36249426,36249426
076111,40220584,40220584
076354,43532904,43532904
076363,40220460,40220460
076768,46287529,46287529
077343,1592313,1592313
077389,1592277,1592277
077541,42709083,42709083
077829,792848,792848
077837,792781,792781
078122,964323,964323
078165,45892298,45892298
078313,964329,964329
078417,1510781,1510781
078445,1510700,1510700
078779,702467,702467
078783,1560100,1560100
079000,35200862,35200862
079190,35201110,35201110
079623,46275286,46275286
079782,1396755,1396755
080198,37499701,37499701
080520,37496652,37496652
081389,37003585,37003585
081524,1592669,1592669
081647,37003518,37003518
081926,40235929,40235929
082103,19049937,19049937
082119,36026843,36026843
082412,1537623,1537623
082610,701834,701834
083047,1759177,1759177
083817,1525718,1525718
084084,1302197,1302197
084264,1361571,1361571
084441,1302272,1302272
084585,1302290,1302290
084587,1302284,1302284
084894,19127055,19127055
085158,746448,746448
085160,1301933,1301933
085399,746905,746905
085500,37497615,37497615
086009,1465044,1465044
086016,1734390,1734390
086237,1735790,1735790
086293,739379,739379
086306,37003623,37003623
086533,1735440,1735440
086554,1735465,1735465
086641,1735893,1735893
087190,1465687,1465687
087226,1465530,1465530
087249,1465440,1465440
087769,37353234,37353234
088204,742096,742096
088293,37354396,37354396
088455,37354763,37354763
000026,19058050,19058050
000144,40042797,40042797
000180,40167814,40167814
000183,1343989,1343989
000219,40161424,40161424
000239,19076626,19076626
000560,19009159,19009159
000593,1326303,1326303
000603,1237049,19135905
000649,1396683,1396683
000754,42898226,42898226
000776,19058867,19058867
001045,1308738,778780
001076,37499112,37499112
001111,40231937,40231937
001221,19000826,19026809
001298,1521369,1521369
001310,19049150,19026310
001367,951279,19065863
001404,19015346,19015346
001495,733896,19132885
001503,716968,19026763
001732,953391,19135803
001733,19090181,19090181
001746,904704,19113049
001766,1502860,1502860
001825,1135766,1135766
001827,1135766,19132891
001964,19050554,19050554
001969,19135922,19135922
001973,19071908,19071908
002209,19014168,19014168
002211,970250,970250
002412,19015539,19015539
002577,42900339,42900339
002596,44818463,44818463
002626,1036117,1036117
002684,1729720,1729720
002691,1800835,19136050
002775,915981,915981
002843,992716,19124902
002872,19103522,19102301
002949,1777087,19018120
003104,590768,590768
003148,1510812,1510812
003280,1326143,1326143
003495,40226272,40226272
003513,19024544,19024544
003629,730880,730880
003716,1344354,1344354
003802,19051345,19069002
003821,40165801,40165801
003832,19019530,19019530
003839,19011951,19026518
004007,19005594,19005594
004051,1741309,1741309
004099,19007977,19007977
004309,1134770,1134770
004423,19075307,19075307
004432,1168156,1168156
004452,1342439,1342439
004555,750142,750142
004575,19033385,19033385
004782,19089810,19089810
004794,933952,933952
004867,1790692,1790692
004885,19108469,19108469
004976,42799685,42799685
004998,981709,981709
005000,719416,719416
005059,977421,977421
005228,906805,906805
005277,19113040,19113040
005357,19016959,19016959
005465,19049059,19049059
005524,1129625,19055952
005540,19103483,19103483
005568,19107829,19055956
005773,965063,965063
005822,19074138,19074138
006158,19010924,19010924
006203,19017805,19017805
006238,19040527,19056344
006464,1747157,19011910
006548,43011847,43011847
006675,991710,46274344
006716,19108506,19108506
006721,720810,720810
006757,1139179,1139179
006780,19076136,19076136
006905,19135804,19135804
007230,908464,908464
007282,922802,922802
007403,19060393,19060393
007421,1516766,1516766
007516,19078256,19078256
007528,975537,975537
007620,917310,917310
007725,571187,571187
007828,1304277,1304277
007896,45776347,45776347
008008,19082288,19082288
008041,40225145,40225145
008128,42903899,42903899
008146,994094,994094
008355,1102919,1102919
008374,40162359,40162359
008764,40185385,40185385
008796,46275604,46275604
008916,1800837,1800837
008926,19071805,19071805
008940,35605341,35605341
009318,19057567,19057567
009325,1315684,1315684
009526,922631,922631
009639,42903680,42903680
009808,19060896,19060896
009971,42899190,42899190
010014,42904131,42904131
010116,42904019,42904019
010155,42899052,42899052
010156,42898879,42898879
010244,43532358,43532358
010275,42900336,42900336
010309,42898552,42898552
010314,43014215,46274485
010334,43014216,46274665
010567,43012745,43012745
011663,997313,997313
011824,43532464,43532464
012088,19020068,19020068
012216,1337068,1337068
012616,43012321,43012321
012656,1366391,1366391
012756,19106287,19106287
013121,19036797,19036797
013412,44507610,44507610
013424,19091486,19091486
014007,42900454,42900454
014331,42904214,46274609
014661,42899426,42899426
014716,741910,741910
014824,43013047,43013047
015065,40232735,40232735
015067,40171510,40171510
015354,19076960,19076960
015926,46221507,46274995
015966,19077464,19077464
016372,40161989,40161989
016420,1331241,1331241
016656,1112922,1112922
016780,40161845,40161845
016922,40220960,40220960
016965,19078314,19078314
017178,19073878,19073878
017696,35200469,35200470
017762,19036391,19036391
017787,40169014,40169014
017822,35201105,35201105
018033,792748,792749
018060,1361030,1361029
018295,37499303,37499303
018352,1703744,1703744
018620,739590,739590
018637,739887,739887
018638,739887,739888
018681,36026813,36026814
018698,1107882,1107882
018923,1119119,745891
018925,1758656,1758656
019179,741607,741618
019222,42899764,42899764
019314,1301750,1301750
019331,40160970,40160970
019738,1387104,1465042
020022,1110942,37354601
020213,37354026,37354026
021260,19011843,19011843
021454,19058133,19058133
021727,37355115,37355115
022139,36250091,36250091
022420,43011963,43011963
022546,40238423,40238423
023540,1351147,1351147
023683,45774546,45774546
024142,950218,950218
026488,35606001,35606001
027405,44818156,44818156
027610,19019589,19019589
027655,1501453,1501453
030796,40240035,40240035
031769,1552383,1552383
031773,42800186,42800186
032600,19133558,19133558
034188,766819,766819
034189,766842,766842
038351,19075377,19075377
039716,44818310,44818310
040245,19028851,19028851
040906,40225720,40225720
041328,19058560,19058560
041720,925210,925210
042993,720731,720731
043348,1392020,1392020
043729,19103726,19103726
044062,918543,918543
044182,19066879,19066879
044341,46234047,46234047
044749,1329416,1329416
044853,19077121,19077121
045004,40233636,40233636
045354,42800085,42800085
046121,40163070,40163070
046243,40163464,40163464
046440,551974,551974
046480,40235321,40235321
046524,19020369,19020369
046560,976780,976780
046601,1748956,1748956
046983,947444,947444
047544,40242200,40242200
047966,1595998,1595998
048021,1396803,1396803
048329,1396704,1396704
048702,40163913,40163913
048790,1001174,1001174
050543,43011870,43011870
050609,19099699,19099699
050838,42629470,42629470
050993,1165186,1165186
051228,1136946,1136946
051861,40226969,40226969
052959,40237876,40237876
053123,19127158,19127158
054587,42707819,42707819
058281,790224,790224
058374,19122519,19122519
058445,19123210,19123210
058994,46221246,46221246
059415,46287328,46287328
059706,1137921,1137921
059846,40226963,40226963
059931,19131097,19131097
060064,19135113,19135113
060230,19122475,19122475
060300,43011966,43011966
060355,40169891,40169891
060524,19123727,19123727
060578,1586834,1586834
060680,40225808,40225808
061237,19068056,19068056
061572,37497310,37497310
061845,1593013,1593013
062226,1165189,1165189
062468,19125749,19125749
062651,19126425,19126425
062655,40243190,40243190
062852,42708159,42708159
062871,19127021,19127021
062896,43532966,43532966
062947,42628954,42628954
063054,19123252,19123252
063119,911399,911399
063336,42543967,42543967
063435,42898219,42898219
063543,40236733,40236733
063646,40163642,40163642
063911,19134089,19134089
064351,46276387,46276387
064432,19132859,19132859
064661,42709266,42709266
064793,19133802,19133802
064843,46276071,46276071
065017,40161112,40161112
065023,40171690,40171690
065321,19133109,19133109
065417,40161247,40161247
065449,40163973,40163973
065583,19127497,19127497
065603,40235133,40235133
065803,19123254,19123254
065835,43014007,43014007
066078,40172155,40172155
066385,40222607,40222607
066458,40223160,40223160
066659,40228354,40228354
066771,43525765,43525765
066854,40228841,40228841
066929,40234570,40234570
066989,42873996,42873996
067022,40235595,40235595
067109,1718789,1718789
067234,40238306,40238306
067588,19115194,19115194
067826,40242539,40242539
068864,19077518,19077518
068876,36250154,36250154
068877,40236808,40236808
069001,19021231,19021231
069002,42901968,42901968
069620,42901669,42901669
069871,42800355,42800355
070222,40221966,40221966
070398,40177238,40177238
070469,19020095,19020095
071156,35605985,35605985
071163,46287520,46287520
071189,43532942,43532942
071223,40237894,40237894
071346,43560429,43560429
071910,44785203,44785203
072583,45776933,45776933
072843,45775743,45775743
073398,43560480,43560480
073705,44506688,44506688
074141,46233819,46233819
074256,46234056,46234056
074391,1309363,1309363
074448,46275325,46275325
074869,35606603,35606603
074971,1592507,1592507
075291,987189,987189
075891,42629370,42629370
075907,40171313,40171313
076239,1718159,1718159
076302,40237725,40237725
076666,42629064,42629064
076734,1718341,1718341
076836,1302342,1302342
077074,1593834,1593834
077088,19064467,19064467
077273,40166423,40166423
077319,40240869,40240869
077407,40163924,40163924
077571,46275378,46275378
077630,793807,793807
077749,792587,792587
077914,42901643,42901643
077943,43011874,43011874
078038,793414,793414
078102,1511290,1511290
078382,1510351,1510351
078413,35200574,35200574
078532,792356,792356
078897,35201962,35201962
079654,1361653,1361653
079745,1146742,1146742
079978,1361144,1361144
080428,37499174,37499174
080790,37499093,37499093
080929,37499509,37499509
081002,1351702,1351702
082024,1537425,1537425
082061,740171,740171
082070,963801,963801
082092,740138,740138
082121,36026847,36026847
